							
1	2	0.62	0.90125	-0.32981	-6.1497	2.1295	0.0073654	0.025352	0.94435	-0.27257
1	2	0.64	0.89594	-0.34033	-6.1233	2.1925	0.0078162	0.026053	0.94098	-0.28052
1	2	0.66	0.89121	-0.34926	-6.1002	2.2444	0.0083094	0.026843	0.93703	-0.29006
1	2	0.68	0.88585	-0.35971	-6.0736	2.3071	0.0087866	0.027532	0.93351	-0.29792
1	2	0.7	0.88121	-0.36862	-6.0513	2.3593	0.0092271	0.02823	0.93012	-0.30581
1	2	0.72	0.8762	-0.37735	-6.0152	2.4181	0.0097787	0.02889	0.92609	-0.31346
1	2	0.74	0.87052	-0.38758	-5.9793	2.4767	0.010294	0.029559	0.92209	-0.32111
1	2	0.76	0.8655	-0.39626	-5.9439	2.5353	0.010854	0.030315	0.91812	-0.32874
1	2	0.78	0.85978	-0.40642	-5.9079	2.5934	0.011395	0.03097	0.91409	-0.33632
1	2	0.8	0.85485	-0.41509	-5.8722	2.6514	0.011947	0.031618	0.91009	-0.3439
1	2	0.82	0.84837	-0.42483	-5.8377	2.7098	0.012568	0.032237	0.90585	-0.35135
1	2	0.84	0.84272	-0.4331	-5.8036	2.7682	0.013146	0.032868	0.90172	-0.35884
1	2	0.86	0.83631	-0.4428	-5.7689	2.8262	0.013736	0.033493	0.8969	-0.36784
1	2	0.88	0.83066	-0.45101	-5.7346	2.8842	0.014338	0.034109	0.89264	-0.37523
1	2	0.9	0.8243	-0.46069	-5.7005	2.9422	0.014952	0.034717	0.88851	-0.38265
1	2	0.92	0.81714	-0.46987	-5.6605	2.9971	0.015577	0.035317	0.88376	-0.38978
1	2	0.94	0.81079	-0.47759	-5.62	3.0514	0.016276	0.035881	0.87896	-0.39686
1	2	0.96	0.8037	-0.48674	-5.5853	3.096	0.016884	0.036372	0.87348	-0.40546
1	2	0.98	0.79745	-0.49444	-5.5456	3.1504	0.017479	0.036977	0.86874	-0.41251
1	2	1	0.79034	-0.5035	-5.5054	3.2042	0.018149	0.037543	0.86403	-0.41955
1	2	1.02	0.78288	-0.5123	-5.4638	3.2571	0.018831	0.038101	0.8589	-0.42636
1	2	1.04	0.77631	-0.51969	-5.4218	3.3095	0.019545	0.038526	0.85372	-0.43312
1	2	1.06	0.76883	-0.5284	-5.3867	3.3529	0.020249	0.039064	0.8478	-0.44134
1	2	1.08	0.76227	-0.53573	-5.3446	3.4049	0.020847	0.039541	0.84269	-0.44806
1	2	1.1	0.75486	-0.54442	-5.3036	3.4574	0.021571	0.040062	0.8376	-0.45478
1	2	1.12	0.74783	-0.55135	-5.2588	3.5072	0.022257	0.040485	0.8322	-0.4613
1	2	1.14	0.73984	-0.55954	-5.2143	3.557	0.023001	0.040987	0.82675	-0.46775
1	2	1.16	0.73283	-0.5664	-5.1765	3.5978	0.023706	0.041392	0.8206	-0.47568
1	2	1.18	0.72484	-0.5745	-5.132	3.6472	0.02447	0.041875	0.81521	-0.48211
1	2	1.2	0.71793	-0.58137	-5.0879	3.6966	0.025193	0.042261	0.80986	-0.48854
1	2	1.22	0.70954	-0.58907	-5.0409	3.7437	0.025998	0.042592	0.80403	-0.49464
1	2	1.24	0.70115	-0.59672	-4.9942	3.7908	0.026739	0.042958	0.79833	-0.50079
1	2	1.26	0.6938	-0.60312	-4.9472	3.8374	0.027563	0.043266	0.79169	-0.50826
1	2	1.28	0.68549	-0.61075	-4.9004	3.884	0.028321	0.043611	0.78589	-0.51427
1	2	1.3	0.67716	-0.61834	-4.8541	3.9307	0.029087	0.043946	0.78021	-0.52033
1	2	1.32	0.66817	-0.62526	-4.8034	3.9737	0.029861	0.044271	0.77406	-0.52605
1	2	1.34	0.66036	-0.63105	-4.7523	4.016	0.030643	0.044585	0.76796	-0.53176
1	2	1.36	0.65146	-0.63795	-4.7017	4.0584	0.031432	0.04489	0.76089	-0.53874
1	2	1.38	0.64368	-0.64368	-4.6514	4.1008	0.032229	0.045183	0.75486	-0.54442
1	2	1.4	0.63479	-0.65049	-4.6008	4.1426	0.033034	0.045467	0.74879	-0.55004
1	2	1.42	0.6267	-0.6558	-4.5564	4.1751	0.033845	0.045739	0.74252	-0.55547
1	2	1.44	0.6187	-0.66116	-4.5117	4.2072	0.034604	0.045922	0.73629	-0.5609
1	2	1.46	0.6095	-0.66749	-4.4595	4.2467	0.035349	0.046235	0.73002	-0.56626
1	2	1.48	0.60148	-0.67272	-4.415	4.2785	0.036181	0.046477	0.7238	-0.57162
1	2	1.5	0.59355	-0.678	-4.3711	4.3105	0.036939	0.046773	0.71761	-0.57698
1	2	1.52	0.58398	-0.68376	-4.3201	4.3504	0.037722	0.046916	0.711	-0.58195
1	2	1.54	0.5745	-0.68953	-4.2687	4.3896	0.038655	0.047059	0.70444	-0.58692
1	2	1.56	0.56624	-0.69427	-4.2177	4.429	0.039449	0.047181	0.69688	-0.59309
1	2	1.58	0.55678	-0.69996	-4.167	4.4686	0.040313	0.047368	0.6904	-0.59804
1	2	1.6	0.54739	-0.70569	-4.1159	4.5075	0.041118	0.047468	0.68388	-0.60292
1	2	1.62	0.53888	-0.70995	-4.0684	4.5343	0.041927	0.047557	0.67725	-0.60766
1	2	1.64	0.53034	-0.71411	-4.0128	4.5677	0.042658	0.04771	0.67059	-0.61233
1	2	1.66	0.52064	-0.71924	-3.9656	4.5942	0.043477	0.04778	0.66513	-0.61591
1	2	1.68	0.51221	-0.72342	-3.9102	4.6271	0.044368	0.047913	0.65856	-0.6206
1	2	1.7	0.50381	-0.7276	-3.8633	4.6533	0.045112	0.048039	0.65197	-0.62521
1	2	1.72	0.49516	-0.73134	-3.8049	4.6819	0.045944	0.048077	0.64513	-0.62955
1	2	1.74	0.4853	-0.736	-3.7551	4.704	0.046626	0.048114	0.63833	-0.63389
1	2	1.76	0.4767	-0.7397	-3.697	4.732	0.047466	0.048133	0.63151	-0.63816
1	2	1.78	0.46683	-0.7442	-3.6477	4.7538	0.048309	0.04814	0.62473	-0.64242
1	2	1.8	0.45834	-0.74794	-3.5899	4.7813	0.049072	0.048223	0.61799	-0.64669
1	2	1.82	0.44814	-0.75176	-3.5433	4.806	0.049922	0.048209	0.61089	-0.65053
1	2	1.84	0.43929	-0.75477	-3.4971	4.8311	0.050776	0.048185	0.60383	-0.65437
1	2	1.86	0.42915	-0.75851	-3.4423	4.8617	0.051634	0.048149	0.59561	-0.65917
1	2	1.88	0.42036	-0.76148	-3.3957	4.8858	0.05241	0.048194	0.58857	-0.66292
1	2	1.9	0.41027	-0.76515	-3.3496	4.9103	0.053274	0.048137	0.58158	-0.66668
1	2	1.92	0.40135	-0.76772	-3.2902	4.9335	0.054066	0.048002	0.57437	-0.67013
1	2	1.94	0.39243	-0.77019	-3.2399	4.9511	0.054776	0.047953	0.56839	-0.6726
1	2	1.96	0.38354	-0.77264	-3.1814	4.9747	0.055571	0.047799	0.56122	-0.67599
1	2	1.98	0.37473	-0.77517	-3.131	4.9912	0.056445	0.047699	0.55529	-0.67843
1	2	2	0.36591	-0.77761	-3.0728	5.0144	0.05716	0.047624	0.54822	-0.68184
1	2	2.02	0.35539	-0.77984	-3.0233	5.0316	0.057961	0.04744	0.54076	-0.68472
1	2	2.04	0.34632	-0.7815	-2.9649	5.0535	0.058762	0.047246	0.53329	-0.68751
1	2	2.06	0.33587	-0.78365	-2.9157	5.0705	0.059482	0.047145	0.52588	-0.69031
1	2	2.08	0.32688	-0.78528	-2.858	5.0929	0.060365	0.046993	0.51851	-0.69311
1	2	2.1	0.31655	-0.78745	-2.8091	5.1097	0.06117	0.046768	0.51114	-0.69584
1	2	2.12	0.30626	-0.78959	-2.7512	5.1309	0.061894	0.046641	0.50388	-0.69865
1	2	2.14	0.296	-0.79168	-2.7026	5.1477	0.062781	0.046456	0.49655	-0.70131
1	2	2.16	0.28718	-0.79332	-2.6453	5.1695	0.063508	0.046311	0.4881	-0.70491
1	2	2.18	0.27697	-0.79535	-2.597	5.1861	0.064316	0.046046	0.48086	-0.70757
1	2	2.2	0.26682	-0.79745	-2.5399	5.2076	0.065126	0.045942	0.47367	-0.71024
1	2	2.22	0.25766	-0.79772	-2.4892	5.2187	0.065936	0.045656	0.46603	-0.71217
1	2	2.24	0.24715	-0.79842	-2.4294	5.2336	0.066745	0.04536	0.45845	-0.71411
1	2	2.26	0.23809	-0.79867	-2.3787	5.2437	0.067393	0.045116	0.45087	-0.71596
1	2	2.28	0.22769	-0.7993	-2.3196	5.2592	0.068202	0.0448	0.44339	-0.71791
1	2	2.3	0.21733	-0.7999	-2.2692	5.2691	0.069011	0.044474	0.43461	-0.72046
1	2	2.32	0.20844	-0.8002	-2.2105	5.2843	0.069741	0.044259	0.42719	-0.72233
1	2	2.34	0.19816	-0.80074	-2.1605	5.2941	0.07055	0.043913	0.41976	-0.72413
1	2	2.36	0.18796	-0.80135	-2.102	5.309	0.071366	0.043733	0.41239	-0.72594
1	2	2.38	0.17916	-0.80152	-2.0527	5.3197	0.072173	0.043366	0.4038	-0.72847
1	2	2.4	0.16903	-0.80208	-1.9941	5.3334	0.072905	0.043116	0.39647	-0.73021
1	2	2.42	0.15867	-0.80134	-1.943	5.3384	0.073624	0.042679	0.38877	-0.73117
1	2	2.44	0.14838	-0.80057	-1.8827	5.3462	0.074342	0.042232	0.38108	-0.73205
1	2	2.46	0.13816	-0.79986	-1.8227	5.3542	0.075057	0.041776	0.37341	-0.73285
1	2	2.48	0.12798	-0.79902	-1.7722	5.3586	0.07577	0.041311	0.36584	-0.73376
1	2	2.5	0.11787	-0.79824	-1.7126	5.3663	0.07648	0.040837	0.357	-0.73521
1	2	2.52	0.10782	-0.79744	-1.6628	5.3715	0.077118	0.040488	0.3495	-0.73604
1	2	2.54	0.097812	-0.79662	-1.6036	5.3791	0.077824	0.039996	0.34201	-0.73679
1	2	2.56	0.087864	-0.79586	-1.5444	5.3859	0.078527	0.039495	0.33461	-0.73765
1	2	2.58	0.076571	-0.79522	-1.4949	5.3905	0.079249	0.039167	0.3259	-0.73892
1	2	2.6	0.066708	-0.7944	-1.4363	5.3982	0.079948	0.038649	0.31857	-0.73972
1	2	2.62	0.056798	-0.79237	-1.3855	5.396	0.080554	0.038078	0.31102	-0.73989
1	2	2.64	0.048332	-0.79022	-1.3255	5.3966	0.08118	0.037683	0.30349	-0.73998
1	2	2.66	0.038547	-0.78816	-1.2754	5.3953	0.081779	0.037097	0.29473	-0.74061
1	2	2.68	0.028824	-0.78607	-1.216	5.3957	0.082374	0.036503	0.28731	-0.74073
1	2	2.7	0.01916	-0.78397	-1.1661	5.3934	0.082994	0.036087	0.27992	-0.74078
1	2	2.72	0.0095525	-0.78184	-1.1071	5.3935	0.083582	0.035478	0.27258	-0.74085
1	2	2.74	4.77E-17	-0.7798	-1.0579	5.3922	0.084258	0.034901	0.264	-0.7414
1	2	2.76	-0.0095012	-0.77764	-0.99938	5.3922	0.08487	0.034462	0.25674	-0.74141
1	2	2.78	-0.018954	-0.77557	-0.95038	5.3899	0.085446	0.033831	0.24823	-0.74187
1	2	2.8	-0.028362	-0.77348	-0.89225	5.3896	0.086053	0.033378	0.24106	-0.74192
1	2	2.82	-0.037683	-0.77048	-0.84286	5.3824	0.086529	0.032696	0.23374	-0.74132
1	2	2.84	-0.045607	-0.76765	-0.78443	5.3771	0.087036	0.032196	0.22644	-0.74066
1	2	2.86	-0.05481	-0.76464	-0.73558	5.3699	0.087502	0.031503	0.2192	-0.74002
1	2	2.88	-0.063963	-0.76172	-0.68704	5.3632	0.088057	0.030837	0.21199	-0.73931
1	2	2.9	-0.073054	-0.75869	-0.62944	5.3582	0.088554	0.030319	0.20484	-0.73862
1	2	2.92	-0.082101	-0.75575	-0.58125	5.3505	0.089005	0.029608	0.19771	-0.73787
1	2	2.94	-0.0911	-0.75281	-0.52402	5.3444	0.089494	0.029078	0.19066	-0.73724
1	2	2.96	-0.10005	-0.74985	-0.47638	5.3378	0.090031	0.028387	0.18233	-0.73677
1	2	2.98	-0.10896	-0.74689	-0.4289	5.3308	0.090562	0.027688	0.17536	-0.7361
1	2	3	-0.11783	-0.74393	-0.37236	5.325	0.091041	0.02714	0.16842	-0.73536
1	2	3.1	-0.15726	-0.72126	-0.13738	5.2462	0.092597	0.023775	0.13484	-0.72751
1	2	3.2	-0.19635	-0.69853	0.099232	5.168	0.094125	0.020351	0.10241	-0.71955
1	2	3.3	-0.23537	-0.67589	0.338	5.0888	0.095694	0.017046	0.068539	-0.71181
1	2	3.4	-0.27455	-0.65314	0.57088	5.0106	0.097244	0.013667	0.035658	-0.7039
1	2	3.5	-0.31311	-0.63076	0.8077	4.9323	0.098756	0.01038	0.0024295	-0.696
1	2	3.6	-0.3441	-0.60084	0.9967	4.8129	0.099158	0.0069338	-0.026238	-0.683
1	2	3.7	-0.37404	-0.57159	1.1875	4.6931	0.099539	0.003476	-0.055079	-0.66994
1	2	3.8	-0.40512	-0.54153	1.3724	4.5746	0.1	0	-0.084155	-0.65693
1	2	3.9	-0.43567	-0.51191	1.56	4.4547	0.10034	-0.0035039	-0.11351	-0.64377
1	2	4	-0.46591	-0.48246	1.7513	4.3346	0.10077	-0.0068695	-0.14215	-0.63078
1	2	4.1	-0.48629	-0.44874	1.8937	4.1746	0.099868	-0.01032	-0.16772	-0.61307
1	2	4.2	-0.50687	-0.41486	2.0369	4.0149	0.099075	-0.013572	-0.19341	-0.59527
1	2	4.3	-0.52776	-0.38063	2.1809	3.8548	0.098245	-0.01697	-0.21935	-0.57744
1	2	4.4	-0.54832	-0.34663	2.326	3.6936	0.097397	-0.020347	-0.24559	-0.55947
1	2	4.5	-0.5689	-0.31275	2.4665	3.5357	0.096531	-0.02371	-0.2713	-0.54177
1	2	4.6	-0.57788	-0.2806	2.5437	3.3634	0.094578	-0.026051	-0.28876	-0.52309
1	2	4.7	-0.58664	-0.24901	2.6208	3.1906	0.092616	-0.028493	-0.30564	-0.50466
1	2	4.8	-0.59567	-0.21681	2.6981	3.0177	0.090689	-0.030873	-0.32296	-0.48609
1	2	4.9	-0.60458	-0.18484	2.7712	2.8497	0.088645	-0.033319	-0.34067	-0.46718
1	2	5	-0.61342	-0.15294	2.8495	2.6759	0.086722	-0.035744	-0.35804	-0.44851
1	2	5.1	-0.61463	-0.12393	2.8787	2.5201	0.084516	-0.0371	-0.36892	-0.43043
1	2	5.2	-0.61593	-0.094251	2.9078	2.3631	0.082226	-0.038517	-0.38018	-0.41199
1	2	5.3	-0.6172	-0.06487	2.9334	2.2105	0.080007	-0.03989	-0.39114	-0.39388
1	2	5.4	-0.61853	-0.034581	2.9638	2.0523	0.077771	-0.041178	-0.40181	-0.37601
1	2	5.5	-0.61978	-0.0054087	2.9915	1.8984	0.075534	-0.042561	-0.41292	-0.35768
1	2	5.6	-0.61616	0.02044	2.9942	1.7637	0.0734	-0.043063	-0.4217	-0.33906
1	2	5.7	-0.61257	0.046059	2.9976	1.6276	0.071271	-0.043504	-0.43087	-0.31999
1	2	5.8	-0.60901	0.071542	2.9989	1.4952	0.069158	-0.044059	-0.43987	-0.30118
1	2	5.9	-0.60548	0.096983	3.0016	1.3616	0.06705	-0.044548	-0.44865	-0.28253
1	2	6	-0.60187	0.12245	3.0045	1.2261	0.064949	-0.044973	-0.45789	-0.2633
1	2	6.1	-0.59717	0.14447	2.9862	1.1106	0.063254	-0.044952	-0.46581	-0.24455
1	2	6.2	-0.59225	0.16759	2.97	0.98798	0.061569	-0.044897	-0.47319	-0.22672
1	2	6.3	-0.58751	0.18976	2.9503	0.87392	0.059895	-0.044807	-0.481	-0.20815
1	2	6.4	-0.5828	0.21212	2.9338	0.75328	0.058233	-0.044846	-0.48882	-0.1896
1	2	6.5	-0.57797	0.23469	2.9155	0.63568	0.056504	-0.044785	-0.49659	-0.17099
1	2	6.6	-0.57124	0.25433	2.8829	0.53431	0.055177	-0.044364	-0.5011	-0.1532
1	2	6.8	-0.55806	0.29299	2.8161	0.33579	0.052549	-0.043472	-0.51029	-0.11687
1	2	7	-0.54457	0.3324	2.7497	0.13448	0.049883	-0.042604	-0.51951	-0.080425
1	2	7.2	-0.52509	0.36904	2.6727	-0.037321	0.048072	-0.041642	-0.52399	-0.038479
1	2	7.4	-0.50595	0.40534	2.5962	-0.21345	0.046203	-0.04059	-0.52839	0.0027667
1	2	7.6	-0.48052	0.44186	2.5009	-0.38269	0.044425	-0.039581	-0.5293	0.047238
1	2	7.8	-0.44823	0.47899	2.3862	-0.54652	0.042805	-0.038542	-0.52677	0.092884
1	2	8	-0.41621	0.51582	2.2711	-0.71172	0.041132	-0.037559	-0.52421	0.1385
1	2	8.2	-0.37142	0.54653	2.1224	-0.82749	0.039895	-0.035796	-0.51072	0.18086
1	2	8.4	-0.32658	0.57722	1.974	-0.94153	0.038631	-0.034058	-0.49749	0.22254
1	2	8.6	-0.28299	0.60686	1.8269	-1.0336	0.037981	-0.03221	-0.48197	0.26496
1	2	8.8	-0.24019	0.63563	1.6819	-1.1006	0.037876	-0.030453	-0.46493	0.30656
1	2	9	-0.19801	0.66421	1.5365	-1.1663	0.037885	-0.028652	-0.44765	0.34848
1	2	9.2	-0.1598	0.69773	1.4066	-1.1971	0.038311	-0.027226	-0.43032	0.3957
1	2	9.4	-0.12107	0.73135	1.2768	-1.2287	0.038686	-0.0258	-0.41295	0.44283
1	2	9.6	-0.08289	0.76301	1.1432	-1.2433	0.039476	-0.024763	-0.39507	0.49137
1	2	9.8	-0.048454	0.79222	1.0063	-1.2427	0.040627	-0.024027	-0.3781	0.53999
1	2	10	-0.012905	0.8215	0.87113	-1.2395	0.041813	-0.023368	-0.36084	0.58883
1	5	0.01	0.9386	0.0016382	-15.061	0.10514	-0.00045748	-0.00020177	0.99318	0.015602
1	5	0.015	0.93856	-0.0081907	-15.007	0.15716	-0.00027085	0.00042028	0.99479	0.0034725
1	5	0.02	0.93853	-0.018021	-14.953	0.2349	-5.58E-05	0.00099844	0.99636	-0.0086951
1	5	0.025	0.93846	-0.021297	-14.952	0.31319	-0.00010459	0.0011954	0.99653	-0.012175
1	5	0.03	0.93848	-0.024575	-14.952	0.36541	-0.00015363	0.0013915	0.99668	-0.015657
1	5	0.035	0.93834	-0.029488	-14.95	0.44372	-0.0001906	0.0014878	0.99682	-0.01914
1	5	0.04	0.93833	-0.032767	-14.951	0.49597	-0.00023659	0.0016835	0.99694	-0.022624
1	5	0.045	0.93831	-0.036046	-14.949	0.57428	-0.0002874	0.0018781	0.99716	-0.026112
1	5	0.05	0.93828	-0.039325	-14.949	0.62654	-0.00033575	0.002073	0.99726	-0.029598
1	5	0.055	0.93766	-0.044219	-14.955	0.67908	-0.00028428	0.0022824	0.99705	-0.033076
1	5	0.06	0.9371	-0.047471	-14.961	0.73172	-0.00023093	0.0024893	0.99693	-0.036556
1	5	0.065	0.93654	-0.052361	-14.967	0.78441	-0.00017894	0.0026941	0.9967	-0.040031
1	5	0.07	0.93595	-0.055606	-14.974	0.83716	-0.0001265	0.0028972	0.99645	-0.043506
1	5	0.075	0.93535	-0.060486	-14.98	0.88995	-7.57E-05	0.0030991	0.99637	-0.045245
1	5	0.08	0.93472	-0.065362	-14.986	0.94286	-2.30E-05	0.0032999	0.99621	-0.048723
1	5	0.085	0.93418	-0.068602	-14.992	0.99577	2.51E-05	0.0035999	0.99603	-0.0522
1	5	0.09	0.93361	-0.073477	-14.998	1.0488	7.96E-05	0.0037992	0.99584	-0.055676
1	5	0.095	0.93305	-0.076711	-15.005	1.1019	0.00013262	0.0039978	0.99564	-0.059152
1	5	0.1	0.93244	-0.081578	-15.011	1.155	0.0001832	0.004196	0.99543	-0.062627
1	5	0.105	0.932	-0.086459	-15.002	1.207	0.00022261	0.0043944	0.99501	-0.066088
1	5	0.11	0.93169	-0.089712	-14.991	1.2852	0.00025678	0.0045928	0.99457	-0.069547
1	5	0.115	0.93121	-0.094589	-14.981	1.3371	0.00030767	0.0048903	0.99422	-0.073011
1	5	0.12	0.93097	-0.097849	-14.973	1.389	0.00034688	0.0050882	0.99376	-0.076466
1	5	0.125	0.93045	-0.10272	-14.964	1.4408	0.00037894	0.0052864	0.99353	-0.078192
1	5	0.13	0.93018	-0.10598	-14.953	1.5189	0.00042195	0.0054838	0.99305	-0.081644
1	5	0.135	0.92971	-0.11086	-14.945	1.5707	0.00045713	0.0056816	0.99266	-0.085101
1	5	0.14	0.92942	-0.11412	-14.935	1.6225	0.00050207	0.005979	0.99226	-0.088556
1	5	0.145	0.92891	-0.119	-14.924	1.7004	0.00054037	0.0061764	0.99184	-0.09201
1	5	0.15	0.92869	-0.12226	-14.915	1.7522	0.00058005	0.0063737	0.99141	-0.095462
1	5	0.155	0.92796	-0.12546	-14.905	1.8037	0.00062111	0.0065707	0.99078	-0.098893
1	5	0.16	0.92699	-0.13028	-14.895	1.8553	0.00065175	0.0067687	0.99013	-0.10232
1	5	0.165	0.92623	-0.13347	-14.882	1.9328	0.00069524	0.0069654	0.98965	-0.10402
1	5	0.17	0.92522	-0.13828	-14.871	1.9842	0.00074011	0.0071619	0.98898	-0.10744
1	5	0.175	0.92444	-0.14146	-14.861	2.0357	0.00077351	0.0073595	0.9883	-0.11086
1	5	0.18	0.92374	-0.14465	-14.851	2.0872	0.00080761	0.007557	0.98761	-0.11427
1	5	0.185	0.92277	-0.14946	-14.842	2.1387	0.00085593	0.0077529	0.98691	-0.11768
1	5	0.19	0.92205	-0.15264	-14.827	2.216	0.00089175	0.0079501	0.9865	-0.11938
